entrezID_curated	Protein IDs	Majority protein IDs	Protein names	Fasta headers	Gene_name_orig	Nuc_rep2	Nuc_rep3	Total_rep2	Total_rep3	Q-value	species	Nuc_avg	Total_avg	valid_cnt	uid	multiple_gene_ids	gene_id_cnt	gene_id_replicate_cnt	gene_symbol_final	proteom_nuclear_logFC	proteom_nuclear_P.Value	proteom_nuclear_adj.P.Val	proteom_total_logFC	proteom_total_P.Value	proteom_total_adj.P.Val
51290	Q96RQ1;A0A087WU02;H0YI50;F8VPA6;F8W0R1;H0YI58;F8VR88;F8VUZ2;H0YHJ8	Q96RQ1;A0A087WU02;H0YI50;F8VPA6;F8W0R1	Endoplasmic reticulum-Golgi intermediate compartment protein 2	>sp|Q96RQ1|ERGI2_HUMAN Endoplasmic reticulum-Golgi intermediate compartment protein 2 OS=Homo sapiens GN=ERGIC2 PE=1 SV=2;>tr|A0A087WU02|A0A087WU02_HUMAN Relaxin-3 OS=Homo sapiens GN=RLN3 PE=4 SV=1;>tr|H0YI50|H0YI50_HUMAN Relaxin-3 (Fragment) OS=Homo sapie	ERGIC2	-0.764518	-0.2669407	0.1897929	0.1276332	0	Homo sapiens	-1.0314587	0.3174261	4	38	FALSE	0	1	ERGIC2	-0.51572935	0.00862006106659603	0.0404281853697414	0.15871305	0.0477483515976707	0.202525295973635
80790	A0A087WU05;Q8IY22-3;A0A087WY48;Q8IY22-2;Q8IY22	A0A087WU05;Q8IY22-3;A0A087WY48;Q8IY22-2;Q8IY22	C-Maf-inducing protein	>tr|A0A087WU05|A0A087WU05_HUMAN C-Maf-inducing protein OS=Homo sapiens GN=CMIP PE=4 SV=1;>sp|Q8IY22-3|CMIP_HUMAN Isoform 3 of C-Maf-inducing protein OS=Homo sapiens GN=CMIP;>tr|A0A087WY48|A0A087WY48_HUMAN C-Maf-inducing protein OS=Homo sapiens GN=CMIP PE=4	CMIP	NA	NA	NA	-0.04299178	0	Homo sapiens	NA	-0.04299178	1	39	FALSE	0	1	CMIP	NA	NA	NA	-0.04299178	0.642906713884846	0.776857651764942
440574	A0A087WU07;R4GMY4;R4GNA1;Q5TGZ0	A0A087WU07;R4GMY4;R4GNA1;Q5TGZ0	Mitochondrial inner membrane organizing system protein 1	>tr|A0A087WU07|A0A087WU07_HUMAN MICOS complex subunit MIC10 OS=Homo sapiens GN=MINOS1 PE=4 SV=1;>tr|R4GMY4|R4GMY4_HUMAN Chromosome 1 open reading frame 151 OS=Homo sapiens GN=MINOS1-NBL1 PE=4 SV=2;>tr|R4GNA1|R4GNA1_HUMAN Protein MINOS1-NBL1 (Fragment) OS=H	MINOS1	0.4576468	NA	0.520045	NA	0.00029981	Homo sapiens	0.4576468	0.520045	2	40	FALSE	0	1	MINOS1	0.4576468	0.0221975043974491	0.07588017193605	0.520045	0.0203076538815016	0.157271319997594
2000	A0A087WU18;Q99607	A0A087WU18;Q99607	ETS-related transcription factor Elf-4	>tr|A0A087WU18|A0A087WU18_HUMAN ETS-related transcription factor Elf-4 OS=Homo sapiens GN=ELF4 PE=4 SV=1;>sp|Q99607|ELF4_HUMAN ETS-related transcription factor Elf-4 OS=Homo sapiens GN=ELF4 PE=1 SV=1	ELF4	NA	NA	NA	NA	0	Homo sapiens	NA	NA	0	41	FALSE	0	1	ELF4	NA	NA	NA	NA	NA	NA
51258	M0R176;A0A087WU28;Q4U2R6	M0R176;A0A087WU28;Q4U2R6	39S ribosomal protein L51, mitochondrial	>tr|M0R176|M0R176_HUMAN 39S ribosomal protein L51, mitochondrial OS=Homo sapiens GN=MRPL51 PE=1 SV=1;>tr|A0A087WU28|A0A087WU28_HUMAN 39S ribosomal protein L51, mitochondrial (Fragment) OS=Homo sapiens GN=MRPL51 PE=4 SV=1;>sp|Q4U2R6|RM51_HUMAN 39S ribosomal	MRPL51	-1.039459	-1.746083	-0.009684096	-0.1277307	0.00044228	Homo sapiens	-2.785542	-0.137414796	4	42	FALSE	0	1	MRPL51	-1.392771	0.000154558890320676	0.00576107709884714	-0.068707398	0.314923142619892	0.500535147368912
84061	Q9H0U3;A0A087WU53;Q9H0U3-2	Q9H0U3;A0A087WU53;Q9H0U3-2	Magnesium transporter protein 1	>sp|Q9H0U3|MAGT1_HUMAN Magnesium transporter protein 1 OS=Homo sapiens GN=MAGT1 PE=1 SV=1;>tr|A0A087WU53|A0A087WU53_HUMAN Magnesium transporter protein 1 OS=Homo sapiens GN=MAGT1 PE=4 SV=1;>sp|Q9H0U3-2|MAGT1_HUMAN Isoform 2 of Magnesium transporter protein	MAGT1	-0.7244923	NA	0.03026536	0.03787417	0.00015886	Homo sapiens	-0.7244923	0.06813953	3	43	FALSE	0	1	MAGT1	-0.7244923	0.00342125115553331	0.0231771326208185	0.034069765	0.516499490233864	0.679251684674004
5422	A0A087WU64;P09884;A6NMQ1	A0A087WU64;P09884;A6NMQ1	DNA polymerase alpha catalytic subunit;DNA polymerase	>tr|A0A087WU64|A0A087WU64_HUMAN DNA polymerase alpha catalytic subunit OS=Homo sapiens GN=POLA1 PE=4 SV=1;>sp|P09884|DPOLA_HUMAN DNA polymerase alpha catalytic subunit OS=Homo sapiens GN=POLA1 PE=1 SV=2;>tr|A6NMQ1|A6NMQ1_HUMAN DNA polymerase OS=Homo sapien	POLA1	0.03604614	0.05088473	0.1492593	0.1849785	0	Homo sapiens	0.08693087	0.3342378	4	44	FALSE	0	1	POLA1	0.043465435	0.651618350795509	0.772001439385051	0.1671189	0.0374285427084351	0.184270610800888
11311	A0A087WU65;Q9NRW7;Q9NRW7-2;Q5T4Q0;B7Z7G7	A0A087WU65;Q9NRW7;Q9NRW7-2	Vacuolar protein sorting-associated protein 45	>tr|A0A087WU65|A0A087WU65_HUMAN Vacuolar protein sorting-associated protein 45 OS=Homo sapiens GN=VPS45 PE=4 SV=1;>sp|Q9NRW7|VPS45_HUMAN Vacuolar protein sorting-associated protein 45 OS=Homo sapiens GN=VPS45 PE=1 SV=1;>sp|Q9NRW7-2|VPS45_HUMAN Isoform 2 of	VPS45	-0.2376427	-0.1083786	0.07847318	0.1890338	0	Homo sapiens	-0.3460213	0.26750698	4	45	FALSE	0	1	VPS45	-0.17301065	0.117955705261143	0.244983479080609	0.13375349	0.0948940105127233	0.26903284383958
4810	A0A087WU78;A0A087WWC4;Q6T4R5-4;Q6T4R5-3;Q6T4R5-2;Q6T4R5	A0A087WU78;A0A087WWC4;Q6T4R5-4;Q6T4R5-3;Q6T4R5-2;Q6T4R5	Nance-Horan syndrome protein	>tr|A0A087WU78|A0A087WU78_HUMAN Nance-Horan syndrome protein OS=Homo sapiens GN=NHS PE=4 SV=1;>tr|A0A087WWC4|A0A087WWC4_HUMAN Nance-Horan syndrome protein OS=Homo sapiens GN=NHS PE=4 SV=1;>sp|Q6T4R5-4|NHS_HUMAN Isoform 4 of Nance-Horan syndrome protein OS=	NHS	0.1500396	0.4093637	NA	NA	0	Homo sapiens	0.5594033	NA	2	46	FALSE	0	1	NHS	0.27970165	0.0370758226580757	0.108803689337816	NA	NA	NA
56259	Q8WYA6;A0A087WUB9;Q8WYA6-4;Q8WYA6-3;Q8WYA6-2;A2A2P1	Q8WYA6;A0A087WUB9;Q8WYA6-4;Q8WYA6-3;Q8WYA6-2	Beta-catenin-like protein 1	>sp|Q8WYA6|CTBL1_HUMAN Beta-catenin-like protein 1 OS=Homo sapiens GN=CTNNBL1 PE=1 SV=1;>tr|A0A087WUB9|A0A087WUB9_HUMAN Beta-catenin-like protein 1 OS=Homo sapiens GN=CTNNBL1 PE=4 SV=1;>sp|Q8WYA6-4|CTBL1_HUMAN Isoform 4 of Beta-catenin-like protein 1 OS=Ho	CTNNBL1	0.06046242	0.01906128	-0.04190719	-0.04328912	0	Homo sapiens	0.0795237	-0.08519631	4	47	FALSE	0	1	CTNNBL1	0.03976185	0.680216978546648	0.79323047598146	-0.042598155	0.426111796626581	0.601744826695504
9789	Q15005;A0A087WUC6;E9PI68;E9PL01;E9PRB9;H0YE04	Q15005;A0A087WUC6;E9PI68;E9PL01;E9PRB9	Signal peptidase complex subunit 2	>sp|Q15005|SPCS2_HUMAN Signal peptidase complex subunit 2 OS=Homo sapiens GN=SPCS2 PE=1 SV=3;>tr|A0A087WUC6|A0A087WUC6_HUMAN Signal peptidase complex subunit 2 OS=Homo sapiens GN=SPCS2 PE=4 SV=1;>tr|E9PI68|E9PI68_HUMAN Signal peptidase complex subunit 2 OS	SPCS2	-0.6552396	-0.3106471	-0.08932873	-0.09907719	0	Homo sapiens	-0.9658867	-0.18840592	4	48	FALSE	0	1	SPCS2	-0.48294335	0.00539079982975141	0.0304867030766671	-0.09420296	0.134034953581338	0.31809369840521
126208	A0A087WUD1;Q6DD87	A0A087WUD1;Q6DD87	Zinc finger protein 787	>tr|A0A087WUD1|A0A087WUD1_HUMAN Zinc finger protein 787 OS=Homo sapiens GN=ZNF787 PE=4 SV=1;>sp|Q6DD87|ZN787_HUMAN Zinc finger protein 787 OS=Homo sapiens GN=ZNF787 PE=1 SV=3	ZNF787	-0.005217574	0.1355349	-0.09423319	-0.1389022	0	Homo sapiens	0.130317326	-0.23313539	4	49	FALSE	0	1	ZNF787	0.065158663	0.521520950449497	0.669089595931959	-0.116567695	0.0920070112197551	0.264930529579439
58505	A0A087WUD3;Q9NRP0;Q9NRP0-2	A0A087WUD3;Q9NRP0;Q9NRP0-2	Oligosaccharyltransferase complex subunit OSTC	>tr|A0A087WUD3|A0A087WUD3_HUMAN Oligosaccharyltransferase complex subunit OSTC OS=Homo sapiens GN=OSTC PE=4 SV=1;>sp|Q9NRP0|OSTC_HUMAN Oligosaccharyltransferase complex subunit OSTC OS=Homo sapiens GN=OSTC PE=1 SV=1;>sp|Q9NRP0-2|OSTC_HUMAN Isoform 2 of Oli	OSTC	-0.200349	0.02687089	0.5337627	1.277271	0	Homo sapiens	-0.17347811	1.8110337	4	50	FALSE	0	1	OSTC	-0.086739055	0.428743275460028	0.590099824883495	0.90551685	0.0233426180647055	0.162827355939126
2247	P09038-2;P09038-3;P09038-1;P09038;A0A087WUF6	P09038-2;P09038-3;P09038-1;P09038;A0A087WUF6	Fibroblast growth factor 2	>sp|P09038-2|FGF2_HUMAN Isoform 3 of Fibroblast growth factor 2 OS=Homo sapiens GN=FGF2;>sp|P09038-3|FGF2_HUMAN Isoform 4 of Fibroblast growth factor 2 OS=Homo sapiens GN=FGF2;>sp|P09038-1|FGF2_HUMAN Isoform 2 of Fibroblast growth factor 2 OS=Homo sapiens	FGF2	-0.3641249	0.3484591	-0.4781251	-0.144696	0	Homo sapiens	-0.0156658	-0.6228211	4	51	FALSE	0	1	FGF2	-0.00783289999999994	0.964800833025315	0.980848662241931	-0.31141055	0.0577168551098778	0.218455440171359
10464	A0A087WUI6;Q8WXW3;Q8WXW3-3	A0A087WUI6;Q8WXW3	Progesterone-induced-blocking factor 1	>tr|A0A087WUI6|A0A087WUI6_HUMAN Progesterone-induced-blocking factor 1 OS=Homo sapiens GN=PIBF1 PE=4 SV=1;>sp|Q8WXW3|PIBF1_HUMAN Progesterone-induced-blocking factor 1 OS=Homo sapiens GN=PIBF1 PE=1 SV=2	PIBF1	1.255199	0.2327835	0.4706149	NA	0.00029864	Homo sapiens	1.4879825	0.4706149	3	52	FALSE	0	1	PIBF1	0.74399125	0.0159089904889085	0.0603979796906981	0.4706149	0.0248320296789559	0.164686292590394
3429	G3V4U3;Q9H4B1;A0A087WV79;A0A087WUJ8;P40305;A0A087WZR1;A8K0H0;A0A087X174	G3V4U3;Q9H4B1;A0A087WV79;A0A087WUJ8;P40305;A0A087WZR1;A8K0H0;A0A087X174	Interferon alpha-inducible protein 27, mitochondrial	>tr|G3V4U3|G3V4U3_HUMAN Interferon alpha-inducible protein 27, mitochondrial (Fragment) OS=Homo sapiens GN=IFI27 PE=4 SV=1;>tr|Q9H4B1|Q9H4B1_HUMAN ISG12 protein (Fragment) OS=Homo sapiens GN=P27 PE=2 SV=2;>tr|A0A087WV79|A0A087WV79_HUMAN Interferon alpha-in	IFI27;P27	NA	NA	NA	-0.3751785	0	Homo sapiens	NA	-0.3751785	1	53	FALSE	0	1	IFI27	NA	NA	NA	-0.3751785	0.0389244263538817	0.187109462873977
22848	A0A087WUK0;Q2M2I8-2;Q2M2I8;E9PG46	A0A087WUK0;Q2M2I8-2;Q2M2I8;E9PG46	AP2-associated protein kinase 1	>tr|A0A087WUK0|A0A087WUK0_HUMAN AP2-associated protein kinase 1 OS=Homo sapiens GN=AAK1 PE=4 SV=1;>sp|Q2M2I8-2|AAK1_HUMAN Isoform 2 of AP2-associated protein kinase 1 OS=Homo sapiens GN=AAK1;>sp|Q2M2I8|AAK1_HUMAN AP2-associated protein kinase 1 OS=Homo sap	AAK1	NA	NA	0.0504668	0.2631546	0	Homo sapiens	NA	0.3136214	2	54	FALSE	0	1	AAK1	NA	NA	NA	0.1568107	0.129274955902008	0.312286792406591
9987	A0A087WUK2;O14979	A0A087WUK2;O14979	Heterogeneous nuclear ribonucleoprotein D-like	>tr|A0A087WUK2|A0A087WUK2_HUMAN Heterogeneous nuclear ribonucleoprotein D-like OS=Homo sapiens GN=HNRNPDL PE=4 SV=1;>sp|O14979|HNRDL_HUMAN Heterogeneous nuclear ribonucleoprotein D-like OS=Homo sapiens GN=HNRNPDL PE=1 SV=3	HNRPDL	-0.1252896	-0.1005304	-0.1283456	-0.1035344	0	Homo sapiens	-0.22582	-0.23188	4	55	FALSE	0	2	HNRNPDL	-0.11291	0.26331058505024	0.421464897109714	-0.11594	0.0881874221003172	0.261409321459912
26007	Q3LXA3;A0A087WUL0;H0YCY6;I3L252;E9PJG8	Q3LXA3;A0A087WUL0;H0YCY6;I3L252	Bifunctional ATP-dependent dihydroxyacetone kinase/FAD-AMP lyase (cyclizing);ATP-dependent dihydroxyacetone kinase;FAD-AMP lyase (cyclizing)	>sp|Q3LXA3|DHAK_HUMAN Bifunctional ATP-dependent dihydroxyacetone kinase/FAD-AMP lyase (cyclizing) OS=Homo sapiens GN=DAK PE=1 SV=2;>tr|A0A087WUL0|A0A087WUL0_HUMAN Bifunctional ATP-dependent dihydroxyacetone kinase/FAD-AMP lyase (cyclizing) OS=Homo sapiens	DAK	NA	NA	0.1031283	-0.289598	0	Homo sapiens	NA	-0.1864697	2	56	FALSE	0	1	TKFC	NA	NA	NA	-0.09323485	0.495231215212752	0.660741873522104
23089	Q86TG7-2;A0A087WZG9;A0A087WXK2;Q86TG7;A0A087WUL4;A0A087WX23;A0A087WYS2	Q86TG7-2;A0A087WZG9;A0A087WXK2;Q86TG7;A0A087WUL4;A0A087WX23	Retrotransposon-derived protein PEG10	>sp|Q86TG7-2|PEG10_HUMAN Isoform RF1 of Retrotransposon-derived protein PEG10 OS=Homo sapiens GN=PEG10;>tr|A0A087WZG9|A0A087WZG9_HUMAN Retrotransposon-derived protein PEG10 OS=Homo sapiens GN=PEG10 PE=4 SV=1;>tr|A0A087WXK2|A0A087WXK2_HUMAN Retrotransposon-	PEG10	NA	NA	0.3031086	-0.1541688	0	Homo sapiens	NA	0.1489398	2	57	FALSE	0	1	PEG10	NA	NA	NA	0.0744699	0.625903097012538	0.763557678489377
29982	A0A087WUL7;Q96F24-3;Q96F24	A0A087WUL7;Q96F24-3;Q96F24	Nuclear receptor-binding factor 2	>tr|A0A087WUL7|A0A087WUL7_HUMAN Nuclear receptor-binding factor 2 OS=Homo sapiens GN=NRBF2 PE=4 SV=1;>sp|Q96F24-3|NRBF2_HUMAN Isoform 3 of Nuclear receptor-binding factor 2 OS=Homo sapiens GN=NRBF2;>sp|Q96F24|NRBF2_HUMAN Nuclear receptor-binding factor 2 O	NRBF2	NA	NA	NA	NA	0	Homo sapiens	NA	NA	0	58	FALSE	0	1	NRBF2	NA	NA	NA	NA	NA	NA
100529257,55333	P57105;A0A087WUM0;A0A087X1F5;A0A087WYV9;A0A087WTA2	P57105;A0A087WUM0;A0A087X1F5;A0A087WYV9	Synaptojanin-2-binding protein	>sp|P57105|SYJ2B_HUMAN Synaptojanin-2-binding protein OS=Homo sapiens GN=SYNJ2BP PE=1 SV=2;>tr|A0A087WUM0|A0A087WUM0_HUMAN Protein SYNJ2BP-COX16 (Fragment) OS=Homo sapiens GN=SYNJ2BP-COX16 PE=4 SV=1;>tr|A0A087X1F5|A0A087X1F5_HUMAN Protein SYNJ2BP-COX16 (Fr	SYNJ2BP	-0.8438364	-0.4675933	-0.05718154	-0.04818847	0	Homo sapiens	-1.3114297	-0.10537001	4	59	TRUE	0	1	SYNJ2BP,SYNJ2BP-COX16	-0.65571485	0.00138411635686193	0.0133667028789149	-0.052685005	0.338701646930518	0.522605214614625
152007	A0A087WUM5;Q5VZR0;Q9H4G4	A0A087WUM5;Q5VZR0;Q9H4G4	Golgi-associated plant pathogenesis-related protein 1	>tr|A0A087WUM5|A0A087WUM5_HUMAN Golgi-associated plant pathogenesis-related protein 1 OS=Homo sapiens GN=GLIPR2 PE=4 SV=1;>tr|Q5VZR0|Q5VZR0_HUMAN Golgi-associated plant pathogenesis-related protein 1 OS=Homo sapiens GN=GLIPR2 PE=4 SV=1;>sp|Q9H4G4|GAPR1_HUM	GLIPR2	0.6763576	NA	NA	NA	0.00071633	Homo sapiens	0.6763576	NA	1	60	FALSE	0	1	GLIPR2	0.6763576	0.00462032657928725	0.0274331890645181	NA	NA	NA
55663	M0R202;A0A087WUM8;Q9NWS9	M0R202;A0A087WUM8;Q9NWS9	Zinc finger protein 446	>tr|M0R202|M0R202_HUMAN Zinc finger protein 446 OS=Homo sapiens GN=ZNF446 PE=1 SV=1;>tr|A0A087WUM8|A0A087WUM8_HUMAN Zinc finger protein 446 OS=Homo sapiens GN=ZNF446 PE=4 SV=1;>sp|Q9NWS9|ZN446_HUMAN Zinc finger protein 446 OS=Homo sapiens GN=ZNF446 PE=1 SV	ZNF446	NA	NA	NA	NA	0	Homo sapiens	NA	NA	0	61	FALSE	0	1	ZNF446	NA	NA	NA	NA	NA	NA
81892	A0A087WUN7;H0YJ40;G3V4X6;Q9GZT3-2;Q9GZT3;G3V2S9;H0YJW7;H0YJ07;H0YJU7;H0YJI1	A0A087WUN7;H0YJ40;G3V4X6;Q9GZT3-2;Q9GZT3;G3V2S9;H0YJW7	SRA stem-loop-interacting RNA-binding protein, mitochondrial	>tr|A0A087WUN7|A0A087WUN7_HUMAN SRA stem-loop-interacting RNA-binding protein, mitochondrial OS=Homo sapiens GN=SLIRP PE=4 SV=1;>tr|H0YJ40|H0YJ40_HUMAN SRA stem-loop-interacting RNA-binding protein, mitochondrial (Fragment) OS=Homo sapiens GN=SLIRP PE=1 SV	SLIRP	-0.4874191	-0.3253586	0.03407487	0.02602103	0	Homo sapiens	-0.8127777	0.0600959	4	62	FALSE	0	1	SLIRP	-0.40638885	0.00552174401428568	0.030899074381311	0.03004795	0.564050033387241	0.715421955292984
54796,646	F5GY04;A0A087WUP5;Q01954;F5H586;H0Y6W5;Q6ZN30-2;B1APH0;Q6ZN30;Q06HB9	F5GY04;A0A087WUP5;Q01954	Zinc finger protein basonuclin-1	>tr|F5GY04|F5GY04_HUMAN Zinc finger protein basonuclin-1 OS=Homo sapiens GN=BNC1 PE=4 SV=1;>tr|A0A087WUP5|A0A087WUP5_HUMAN Zinc finger protein basonuclin-1 OS=Homo sapiens GN=BNC1 PE=4 SV=1;>sp|Q01954|BNC1_HUMAN Zinc finger protein basonuclin-1 OS=Homo sap	BNC1	0.1304037	0.02800333	NA	NA	0	Homo sapiens	0.15840703	NA	2	63	TRUE	0	1	BNC1,BNC2	0.079203515	0.430458220491192	0.591662796334629	NA	NA	NA
2876	A0A087WUQ6;P07203;P07203-2	A0A087WUQ6;P07203	Glutathione peroxidase 1	>tr|A0A087WUQ6|A0A087WUQ6_HUMAN Glutathione peroxidase 1 OS=Homo sapiens GN=GPX1 PE=4 SV=1;>sp|P07203|GPX1_HUMAN Glutathione peroxidase 1 OS=Homo sapiens GN=GPX1 PE=1 SV=4	GPX1	NA	NA	-0.2655354	-0.2500453	0	Homo sapiens	NA	-0.5155807	2	64	FALSE	0	1	GPX1	NA	NA	NA	-0.25779035	0.01083121054822	0.143085461504817
6229	P62847-2;E7ETK0;P62847-3;A0A087WUS0;P62847;P62847-4	P62847-2;E7ETK0;P62847-3;A0A087WUS0;P62847;P62847-4	40S ribosomal protein S24	>sp|P62847-2|RS24_HUMAN Isoform 2 of 40S ribosomal protein S24 OS=Homo sapiens GN=RPS24;>tr|E7ETK0|E7ETK0_HUMAN 40S ribosomal protein S24 OS=Homo sapiens GN=RPS24 PE=1 SV=1;>sp|P62847-3|RS24_HUMAN Isoform 3 of 40S ribosomal protein S24 OS=Homo sapiens GN=R	RPS24	-0.02942608	-0.005666505	0.06887715	0.05018827	0	Homo sapiens	-0.035092585	0.11906542	4	65	FALSE	0	1	RPS24	-0.0175462925	0.854425560507367	0.91609669676446	0.05953271	0.291288770995324	0.478529418139763
50804	A0A087WUT0;H0YN19	A0A087WUT0		>tr|A0A087WUT0|A0A087WUT0_HUMAN Myelin expression factor 2 OS=Homo sapiens GN=MYEF2 PE=4 SV=1		NA	NA	NA	NA	0.0090691	Homo sapiens	NA	NA	0	66	FALSE	0	2	MYEF2	0.25162145	0.0397224350310149	0.114513865279955	NA	NA	NA
9669	O60841;A0A087WUT6	O60841;A0A087WUT6	Eukaryotic translation initiation factor 5B	>sp|O60841|IF2P_HUMAN Eukaryotic translation initiation factor 5B OS=Homo sapiens GN=EIF5B PE=1 SV=4;>tr|A0A087WUT6|A0A087WUT6_HUMAN Eukaryotic translation initiation factor 5B OS=Homo sapiens GN=EIF5B PE=4 SV=1	EIF5B	-0.1454777	-0.04884497	-0.01033776	-0.02149682	0	Homo sapiens	-0.19432267	-0.03183458	4	67	FALSE	0	1	EIF5B	-0.097161335	0.338497000997043	0.501181677808236	-0.01591729	0.755058893562265	0.854190997923584
678	A0A087WUU9;P47974	A0A087WUU9;P47974	Zinc finger protein 36, C3H1 type-like 2	>tr|A0A087WUU9|A0A087WUU9_HUMAN Zinc finger protein 36, C3H1 type-like 2 OS=Homo sapiens GN=ZFP36L2 PE=4 SV=1;>sp|P47974|TISD_HUMAN Zinc finger protein 36, C3H1 type-like 2 OS=Homo sapiens GN=ZFP36L2 PE=1 SV=3	ZFP36L2	-1.657718	-0.9988174	-1.042368	-0.6521302	0	Homo sapiens	-2.6565354	-1.6944982	4	68	FALSE	0	1	ZFP36L2	-1.3282677	0.000153641079534311	0.00576107709884714	-0.8472491	0.00529208853536027	0.136993474104832
8517	Q9Y6K9-3;A0A087X0G7;A0A087WUW6;A0A087X1B1;Q9Y6K9;Q9Y6K9-2;A0A087WV30;C9JN51;C9JH59;C9J2V2	Q9Y6K9-3;A0A087X0G7;A0A087WUW6;A0A087X1B1;Q9Y6K9;Q9Y6K9-2;A0A087WV30;C9JN51	NF-kappa-B essential modulator	>sp|Q9Y6K9-3|NEMO_HUMAN Isoform 3 of NF-kappa-B essential modulator OS=Homo sapiens GN=IKBKG;>tr|A0A087X0G7|A0A087X0G7_HUMAN NF-kappa-B essential modulator OS=Homo sapiens GN=IKBKG PE=4 SV=1;>tr|A0A087WUW6|A0A087WUW6_HUMAN NF-kappa-B essential modulator OS	IKBKG	NA	NA	0.01891905	-0.09651437	0	Homo sapiens	NA	-0.07759532	2	69	FALSE	0	1	IKBKG	NA	NA	NA	-0.03879766	0.543378947041921	0.700504828158373
54622	R4GN67;Q9NXU5;A0A087WUW9	R4GN67;Q9NXU5;A0A087WUW9	ADP-ribosylation factor-like protein 15	>tr|R4GN67|R4GN67_HUMAN ADP-ribosylation factor-like protein 15 OS=Homo sapiens GN=ARL15 PE=4 SV=1;>sp|Q9NXU5|ARL15_HUMAN ADP-ribosylation factor-like protein 15 OS=Homo sapiens GN=ARL15 PE=1 SV=1;>tr|A0A087WUW9|A0A087WUW9_HUMAN ADP-ribosylation factor-lik	ARL15	NA	NA	NA	NA	0.00030008	Homo sapiens	NA	NA	0	70	FALSE	0	1	ARL15	NA	NA	NA	NA	NA	NA
10401,9063	A0A087WUY7;O75928-2;O75928;O75928-3;K7ER97;K7EMP6;K7EQX5;K7EJT4;B4DGW0;U3KQV1;E7ESB4;E9PHH8;Q9Y6X2	A0A087WUY7;O75928-2;O75928;O75928-3	E3 SUMO-protein ligase PIAS2	>tr|A0A087WUY7|A0A087WUY7_HUMAN E3 SUMO-protein ligase PIAS2 (Fragment) OS=Homo sapiens GN=PIAS2 PE=4 SV=1;>sp|O75928-2|PIAS2_HUMAN Isoform PIAS2-alpha of E3 SUMO-protein ligase PIAS2 OS=Homo sapiens GN=PIAS2;>sp|O75928|PIAS2_HUMAN E3 SUMO-protein ligase P	PIAS2	0.07819984	-0.2754545	NA	NA	0	Homo sapiens	-0.19725466	NA	2	71	TRUE	0	1	PIAS2,PIAS3	-0.09862733	0.427395618083792	0.588443242289279	NA	NA	NA
51430	A0A087WV04;B4DYM4;Q9UBS9;Q9UBS9-2	A0A087WV04;B4DYM4;Q9UBS9;Q9UBS9-2	SUN domain-containing ossification factor	>tr|A0A087WV04|A0A087WV04_HUMAN SUN domain-containing ossification factor OS=Homo sapiens GN=SUCO PE=4 SV=1;>tr|B4DYM4|B4DYM4_HUMAN SUN domain-containing ossification factor OS=Homo sapiens GN=SUCO PE=1 SV=1;>sp|Q9UBS9|SUCO_HUMAN SUN domain-containing ossi	SUCO	NA	NA	NA	NA	0	Homo sapiens	NA	NA	0	72	FALSE	0	1	SUCO	NA	NA	NA	NA	NA	NA
26292	Q99417;A0A087WV05	Q99417;A0A087WV05	C-Myc-binding protein	>sp|Q99417|MYCBP_HUMAN C-Myc-binding protein OS=Homo sapiens GN=MYCBP PE=1 SV=3;>tr|A0A087WV05|A0A087WV05_HUMAN Protein GJA9-MYCBP OS=Homo sapiens GN=GJA9-MYCBP PE=4 SV=1	MYCBP	-0.1873293	-0.3050931	-0.1015517	0.000865329	0	Homo sapiens	-0.4924224	-0.100686371	4	73	FALSE	0	1	MYCBP	-0.2462112	0.039659218010966	0.114412362694065	-0.0503431855	0.425105759915326	0.601024416468212
3909	Q16787-1;Q16787;A0A087WV15;Q16787-4;Q16787-3;K7EIP4;K7ERM0;K7EPP3	Q16787-1;Q16787;A0A087WV15;Q16787-4;Q16787-3;K7EIP4	Laminin subunit alpha-3	>sp|Q16787-1|LAMA3_HUMAN Isoform 1 of Laminin subunit alpha-3 OS=Homo sapiens GN=LAMA3;>sp|Q16787|LAMA3_HUMAN Laminin subunit alpha-3 OS=Homo sapiens GN=LAMA3 PE=1 SV=2;>tr|A0A087WV15|A0A087WV15_HUMAN Laminin subunit alpha-3 OS=Homo sapiens GN=LAMA3 PE=4 S	LAMA3	0.3359405	0.5272706	0.4206172	0.3682655	0	Homo sapiens	0.8632111	0.7888827	4	74	FALSE	0	1	LAMA3	0.43160555	0.0045968384112261	0.0273733016178697	0.39444135	0.00354336211875577	0.13539899091682
83442	Q5T123;Q9H299;A0A087WV23	Q5T123;Q9H299;A0A087WV23	SH3 domain-binding glutamic acid-rich-like protein 3	>tr|Q5T123|Q5T123_HUMAN SH3 domain-binding glutamic acid-rich-like protein 3 OS=Homo sapiens GN=SH3BGRL3 PE=1 SV=1;>sp|Q9H299|SH3L3_HUMAN SH3 domain-binding glutamic acid-rich-like protein 3 OS=Homo sapiens GN=SH3BGRL3 PE=1 SV=1;>tr|A0A087WV23|A0A087WV23_H	SH3BGRL3	0.1398623	0.05311137	0.06626152	0.1139672	0	Homo sapiens	0.19297367	0.18022872	4	75	FALSE	0	1	SH3BGRL3	0.096486835	0.339721918069219	0.502338150504617	0.09011436	0.157421349567217	0.346584333652075
